64.08333333333333	 803.0
64.07692307692308	 805.0
62.083333333333336	 811.0
55.07692307692308	 827.0
62.07142857142857	 817.0
62.07692307692308	 800.0
62.07142857142857	 802.0
60.09090909090909	 815.0
60.09090909090909	 967.0
64.07142857142857	 815.0
62.09090909090909	 953.0
64.07692307692308	 809.0
57.07142857142857	 915.0
57.07692307692308	 829.0
61.07142857142857	 825.0
61.07692307692308	 823.0
64.0909090909091	 818.0
66.08333333333333	 806.0
55.083333333333336	 815.0
66.07692307692308	 808.0
55.09090909090909	 814.0
70.07692307692308	 811.0
62.07692307692308	 829.0
66.07692307692308	 812.0
62.09090909090909	 817.0
58.07692307692308	 828.0
66.08333333333333	 808.0
63.07692307692308	 822.0
66.07692307692308	 809.0
61.083333333333336	 823.0
66.0909090909091	 815.0
52.1	 831.0
62.083333333333336	 821.0
66.07692307692308	 818.0
62.09090909090909	 819.0
63.07692307692308	 806.0
